web-scraper-order,web-scraper-start-url,player,player-href,self-win,r-top,r-top-href,r-jungle,r-jungle-href,r-mid,r-mid-href,r-bot,r-bot-href,r-sup,r-sup-href,b-top,b-top-href,b-jungle,b-jungle-href,b-mid,b-mid-href,b-bot,b-bot-href,b-sup,b-sup-href,self-champ,self-champ-href
1662438130-1909,https://na.op.gg/leaderboards/champions?region=na,Ameliorate,https://na.op.gg/summoners/na/Ameliorate,Victory,,,,,,,,,,,,,,,,,,,,,14,https://na.op.gg/champions/annie
1662437954-1884,https://na.op.gg/leaderboards/champions?region=na,Alicopter GAP,https://na.op.gg/summoners/na/Alicopter%20GAP,Defeat,17,https://na.op.gg/champions/shen,18,https://na.op.gg/champions/kayn,18,https://na.op.gg/champions/orianna,16,https://na.op.gg/champions/zeri,15,https://na.op.gg/champions/lulu,17,https://na.op.gg/champions/aatrox,16,https://na.op.gg/champions/monkeyking,15,https://na.op.gg/champions/katarina,18,https://na.op.gg/champions/kalista,,,14,https://na.op.gg/champions/alistar
1662436130-1502,https://na.op.gg/leaderboards/champions?region=na,The Enclave,https://na.op.gg/summoners/na/The%20Enclave,Defeat,13,https://na.op.gg/champions/monkeyking,13,https://na.op.gg/champions/viego,12,https://na.op.gg/champions/heimerdinger,11,https://na.op.gg/champions/missfortune,10,https://na.op.gg/champions/pyke,,,11,https://na.op.gg/champions/rammus,13,https://na.op.gg/champions/seraphine,10,https://na.op.gg/champions/ezreal,10,https://na.op.gg/champions/xerath,11,https://na.op.gg/champions/quinn
1662434122-1007,https://na.op.gg/leaderboards/champions?region=na,Rumahoy,https://na.op.gg/summoners/na/Rumahoy,Defeat,,,,,,,,,,,,,,,,,,,,,17,https://na.op.gg/champions/twistedfate
1662437539-1811,https://na.op.gg/leaderboards/champions?region=na,Dime,https://na.op.gg/summoners/na/Dime,Victory,,,,,,,,,,,,,,,,,,,,,15,https://na.op.gg/champions/trundle
1662435989-1451,https://na.op.gg/leaderboards/champions?region=na,iikk5,https://na.op.gg/summoners/na/iikk5,Victory,,,,,,,,,,,,,,,,,,,,,13,https://na.op.gg/champions/talon
1662435422-1292,https://na.op.gg/leaderboards/champions?region=na,RealVengeance,https://na.op.gg/summoners/na/RealVengeance,Defeat,14,https://na.op.gg/champions/irelia,14,https://na.op.gg/champions/udyr,14,https://na.op.gg/champions/ekko,13,https://na.op.gg/champions/twitch,11,https://na.op.gg/champions/renata,12,https://na.op.gg/champions/rengar,11,https://na.op.gg/champions/viego,,,11,https://na.op.gg/champions/jinx,10,https://na.op.gg/champions/blitzcrank,12,https://na.op.gg/champions/taliyah
1662435701-1372,https://na.op.gg/leaderboards/champions?region=na,IceCreamAssassin,https://na.op.gg/summoners/na/IceCreamAssassin,Defeat,18,https://na.op.gg/champions/kayle,18,https://na.op.gg/champions/zed,17,https://na.op.gg/champions/samira,18,https://na.op.gg/champions/annie,16,https://na.op.gg/champions/amumu,17,https://na.op.gg/champions/akshan,,,16,https://na.op.gg/champions/vladimir,17,https://na.op.gg/champions/lucian,15,https://na.op.gg/champions/lux,16,https://na.op.gg/champions/khazix
1662436831-1592,https://na.op.gg/leaderboards/champions?region=na,Goät,https://na.op.gg/summoners/na/Go%C3%A4t,Defeat,17,https://na.op.gg/champions/gnar,18,https://na.op.gg/champions/lillia,17,https://na.op.gg/champions/ahri,17,https://na.op.gg/champions/vayne,16,https://na.op.gg/champions/nami,17,https://na.op.gg/champions/mordekaiser,,,16,https://na.op.gg/champions/anivia,16,https://na.op.gg/champions/lucian,14,https://na.op.gg/champions/taric,17,https://na.op.gg/champions/evelynn
1662437954-1868,https://na.op.gg/leaderboards/champions?region=na,Alicopter GAP,https://na.op.gg/summoners/na/Alicopter%20GAP,Defeat,15,https://na.op.gg/champions/mordekaiser,17,https://na.op.gg/champions/belveth,16,https://na.op.gg/champions/swain,16,https://na.op.gg/champions/tristana,13,https://na.op.gg/champions/nautilus,15,https://na.op.gg/champions/monkeyking,14,https://na.op.gg/champions/reksai,14,https://na.op.gg/champions/akali,14,https://na.op.gg/champions/kalista,,,12,https://na.op.gg/champions/alistar
1662437682-1848,https://na.op.gg/leaderboards/champions?region=na,Perseveerance,https://na.op.gg/summoners/na/Perseveerance,Victory,18,https://na.op.gg/champions/renekton,18,https://na.op.gg/champions/ekko,18,https://na.op.gg/champions/swain,17,https://na.op.gg/champions/missfortune,,,18,https://na.op.gg/champions/gangplank,16,https://na.op.gg/champions/kindred,16,https://na.op.gg/champions/ahri,16,https://na.op.gg/champions/veigar,14,https://na.op.gg/champions/karma,16,https://na.op.gg/champions/sona
1662434261-1057,https://na.op.gg/leaderboards/champions?region=na,Brandon Bourne,https://na.op.gg/summoners/na/Brandon%20Bourne,Victory,,,,,,,,,,,,,,,,,,,,,12,https://na.op.gg/champions/gangplank
1662437682-1851,https://na.op.gg/leaderboards/champions?region=na,Perseveerance,https://na.op.gg/summoners/na/Perseveerance,Victory,,,,,,,,,,,,,,,,,,,,,15,https://na.op.gg/champions/sona
1662436692-1584,https://na.op.gg/leaderboards/champions?region=na,Quinnable,https://na.op.gg/summoners/na/Quinnable,Defeat,17,https://na.op.gg/champions/darius,16,https://na.op.gg/champions/belveth,17,https://na.op.gg/champions/anivia,16,https://na.op.gg/champions/jinx,14,https://na.op.gg/champions/renata,,,15,https://na.op.gg/champions/vi,16,https://na.op.gg/champions/yasuo,17,https://na.op.gg/champions/zeri,14,https://na.op.gg/champions/zilean,16,https://na.op.gg/champions/quinn
1662437397-1774,https://na.op.gg/leaderboards/champions?region=na,03jg,https://na.op.gg/summoners/na/03jg,Defeat,18,https://na.op.gg/champions/sylas,18,https://na.op.gg/champions/zac,18,https://na.op.gg/champions/qiyana,18,https://na.op.gg/champions/sivir,17,https://na.op.gg/champions/shaco,,,18,https://na.op.gg/champions/ekko,18,https://na.op.gg/champions/kassadin,18,https://na.op.gg/champions/ezreal,16,https://na.op.gg/champions/soraka,18,https://na.op.gg/champions/irelia
1662435842-1408,https://na.op.gg/leaderboards/champions?region=na,Servant of Saber,https://na.op.gg/summoners/na/Servant%20of%20Saber,Victory,13,https://na.op.gg/champions/renekton,,,13,https://na.op.gg/champions/yone,12,https://na.op.gg/champions/xayah,11,https://na.op.gg/champions/rakan,12,https://na.op.gg/champions/rengar,12,https://na.op.gg/champions/evelynn,12,https://na.op.gg/champions/akali,11,https://na.op.gg/champions/yasuo,10,https://na.op.gg/champions/nautilus,13,https://na.op.gg/champions/talon
1662436130-1492,https://na.op.gg/leaderboards/champions?region=na,The Enclave,https://na.op.gg/summoners/na/The%20Enclave,Victory,17,https://na.op.gg/champions/udyr,16,https://na.op.gg/champions/amumu,17,https://na.op.gg/champions/jayce,,,16,https://na.op.gg/champions/morgana,16,https://na.op.gg/champions/urgot,17,https://na.op.gg/champions/talon,15,https://na.op.gg/champions/ahri,15,https://na.op.gg/champions/zeri,14,https://na.op.gg/champions/thresh,17,https://na.op.gg/champions/missfortune
1662434690-1183,https://na.op.gg/leaderboards/champions?region=na,bladdee,https://na.op.gg/summoners/na/bladdee,Victory,,,,,,,,,,,,,,,,,,,,,16,https://na.op.gg/champions/tristana
1662435842-1396,https://na.op.gg/leaderboards/champions?region=na,Servant of Saber,https://na.op.gg/summoners/na/Servant%20of%20Saber,Victory,18,https://na.op.gg/champions/garen,18,https://na.op.gg/champions/diana,,,17,https://na.op.gg/champions/samira,15,https://na.op.gg/champions/singed,17,https://na.op.gg/champions/rumble,15,https://na.op.gg/champions/irelia,14,https://na.op.gg/champions/neeko,18,https://na.op.gg/champions/nilah,16,https://na.op.gg/champions/yuumi,16,https://na.op.gg/champions/talon
1662436466-1534,https://na.op.gg/leaderboards/champions?region=na,RANGED TOP LANER,https://na.op.gg/summoners/na/RANGED%20TOP%20LANER,Victory,,,18,https://na.op.gg/champions/shaco,16,https://na.op.gg/champions/neeko,18,https://na.op.gg/champions/aphelios,14,https://na.op.gg/champions/leona,17,https://na.op.gg/champions/yone,16,https://na.op.gg/champions/pantheon,17,https://na.op.gg/champions/veigar,15,https://na.op.gg/champions/jhin,15,https://na.op.gg/champions/sona,18,https://na.op.gg/champions/quinn
1662434545-1143,https://na.op.gg/leaderboards/champions?region=na,WindiaN,https://na.op.gg/summoners/na/WindiaN,Victory,,,,,,,,,,,,,,,,,,,,,11,https://na.op.gg/champions/kindred
1662434545-1124,https://na.op.gg/leaderboards/champions?region=na,WindiaN,https://na.op.gg/summoners/na/WindiaN,Defeat,15,https://na.op.gg/champions/kennen,14,https://na.op.gg/champions/vi,14,https://na.op.gg/champions/ahri,14,https://na.op.gg/champions/zeri,14,https://na.op.gg/champions/yuumi,14,https://na.op.gg/champions/vayne,13,https://na.op.gg/champions/graves,13,https://na.op.gg/champions/gragas,,,11,https://na.op.gg/champions/alistar,12,https://na.op.gg/champions/tristana
1662435989-1433,https://na.op.gg/leaderboards/champions?region=na,iikk5,https://na.op.gg/summoners/na/iikk5,Victory,,,,,,,,,,,,,,,,,,,,,17,https://na.op.gg/champions/malphite
1662434828-1210,https://na.op.gg/leaderboards/champions?region=na,Yuriyumilol,https://na.op.gg/summoners/na/Yuriyumilol,Defeat,14,https://na.op.gg/champions/shen,14,https://na.op.gg/champions/reksai,15,https://na.op.gg/champions/cassiopeia,13,https://na.op.gg/champions/ezreal,13,https://na.op.gg/champions/teemo,13,https://na.op.gg/champions/olaf,13,https://na.op.gg/champions/udyr,14,https://na.op.gg/champions/diana,,,10,https://na.op.gg/champions/lux,11,https://na.op.gg/champions/twitch
1662436971-1648,https://na.op.gg/leaderboards/champions?region=na,failure death,https://na.op.gg/summoners/na/failure%20death,Defeat,12,https://na.op.gg/champions/camille,10,https://na.op.gg/champions/monkeyking,11,https://na.op.gg/champions/vladimir,11,https://na.op.gg/champions/samira,9,https://na.op.gg/champions/blitzcrank,10,https://na.op.gg/champions/renekton,,,11,https://na.op.gg/champions/akshan,10,https://na.op.gg/champions/seraphine,7,https://na.op.gg/champions/ashe,10,https://na.op.gg/champions/evelynn
1662436831-1590,https://na.op.gg/leaderboards/champions?region=na,Goät,https://na.op.gg/summoners/na/Go%C3%A4t,Defeat,13,https://na.op.gg/champions/kennen,15,https://na.op.gg/champions/twitch,14,https://na.op.gg/champions/sylas,13,https://na.op.gg/champions/ezreal,12,https://na.op.gg/champions/karma,12,https://na.op.gg/champions/aatrox,,,12,https://na.op.gg/champions/yone,11,https://na.op.gg/champions/caitlyn,11,https://na.op.gg/champions/sona,12,https://na.op.gg/champions/ekko
1662435422-1296,https://na.op.gg/leaderboards/champions?region=na,RealVengeance,https://na.op.gg/summoners/na/RealVengeance,Victory,17,https://na.op.gg/champions/tryndamere,16,https://na.op.gg/champions/monkeyking,,,15,https://na.op.gg/champions/twitch,13,https://na.op.gg/champions/amumu,14,https://na.op.gg/champions/sylas,15,https://na.op.gg/champions/trundle,15,https://na.op.gg/champions/yone,16,https://na.op.gg/champions/ezreal,14,https://na.op.gg/champions/zilean,16,https://na.op.gg/champions/taliyah
1662435842-1385,https://na.op.gg/leaderboards/champions?region=na,Servant of Saber,https://na.op.gg/summoners/na/Servant%20of%20Saber,Defeat,,,,,,,,,,,,,,,,,,,,,12,https://na.op.gg/champions/irelia
1662434405-1079,https://na.op.gg/leaderboards/champions?region=na,TuLuyenThanhThan,https://na.op.gg/summoners/na/TuLuyenThanhThan,Victory,,,,,,,,,,,,,,,,,,,,,16,https://na.op.gg/champions/gangplank
1662434261-1051,https://na.op.gg/leaderboards/champions?region=na,Brandon Bourne,https://na.op.gg/summoners/na/Brandon%20Bourne,Defeat,,,,,,,,,,,,,,,,,,,,,15,https://na.op.gg/champions/gangplank
1662434828-1202,https://na.op.gg/leaderboards/champions?region=na,Yuriyumilol,https://na.op.gg/summoners/na/Yuriyumilol,Defeat,13,https://na.op.gg/champions/gangplank,12,https://na.op.gg/champions/reksai,13,https://na.op.gg/champions/vex,11,https://na.op.gg/champions/samira,10,https://na.op.gg/champions/thresh,10,https://na.op.gg/champions/aatrox,10,https://na.op.gg/champions/khazix,10,https://na.op.gg/champions/akali,,,9,https://na.op.gg/champions/lulu,11,https://na.op.gg/champions/tristana
1662435989-1429,https://na.op.gg/leaderboards/champions?region=na,iikk5,https://na.op.gg/summoners/na/iikk5,Defeat,,,,,,,,,,,,,,,,,,,,,17,https://na.op.gg/champions/malphite
1662437954-1869,https://na.op.gg/leaderboards/champions?region=na,Alicopter GAP,https://na.op.gg/summoners/na/Alicopter%20GAP,Defeat,,,,,,,,,,,,,,,,,,,,,9,https://na.op.gg/champions/alistar
1662436971-1644,https://na.op.gg/leaderboards/champions?region=na,failure death,https://na.op.gg/summoners/na/failure%20death,Defeat,17,https://na.op.gg/champions/darius,17,https://na.op.gg/champions/kayn,17,https://na.op.gg/champions/swain,15,https://na.op.gg/champions/sivir,14,https://na.op.gg/champions/ashe,15,https://na.op.gg/champions/irelia,,,16,https://na.op.gg/champions/akshan,15,https://na.op.gg/champions/zeri,13,https://na.op.gg/champions/zilean,15,https://na.op.gg/champions/evelynn
1662435168-1225,https://na.op.gg/leaderboards/champions?region=na,LFT Cat1v5,https://na.op.gg/summoners/na/LFT%20Cat1v5,Defeat,,,,,,,,,,,,,,,,,,,,,9,https://na.op.gg/champions/taliyah
1662434690-1173,https://na.op.gg/leaderboards/champions?region=na,bladdee,https://na.op.gg/summoners/na/bladdee,Victory,,,,,,,,,,,,,,,,,,,,,14,https://na.op.gg/champions/tristana
1662436466-1537,https://na.op.gg/leaderboards/champions?region=na,RANGED TOP LANER,https://na.op.gg/summoners/na/RANGED%20TOP%20LANER,Victory,,,,,,,,,,,,,,,,,,,,,14,https://na.op.gg/champions/quinn
1662435560-1343,https://na.op.gg/leaderboards/champions?region=na,Outplayed with R,https://na.op.gg/summoners/na/Outplayed%20with%20R,Victory,,,,,,,,,,,,,,,,,,,,,18,https://na.op.gg/champions/taliyah
1662435989-1434,https://na.op.gg/leaderboards/champions?region=na,iikk5,https://na.op.gg/summoners/na/iikk5,Victory,,,15,https://na.op.gg/champions/kindred,17,https://na.op.gg/champions/swain,16,https://na.op.gg/champions/ashe,15,https://na.op.gg/champions/galio,16,https://na.op.gg/champions/renekton,16,https://na.op.gg/champions/udyr,15,https://na.op.gg/champions/viktor,14,https://na.op.gg/champions/twitch,12,https://na.op.gg/champions/fiddlesticks,17,https://na.op.gg/champions/malphite
1662435422-1283,https://na.op.gg/leaderboards/champions?region=na,RealVengeance,https://na.op.gg/summoners/na/RealVengeance,Defeat,,,,,,,,,,,,,,,,,,,,,12,https://na.op.gg/champions/zoe
1662434122-1002,https://na.op.gg/leaderboards/champions?region=na,Rumahoy,https://na.op.gg/summoners/na/Rumahoy,Defeat,14,https://na.op.gg/champions/camille,16,https://na.op.gg/champions/reksai,16,https://na.op.gg/champions/ekko,15,https://na.op.gg/champions/sivir,12,https://na.op.gg/champions/alistar,14,https://na.op.gg/champions/darius,16,https://na.op.gg/champions/khazix,,,13,https://na.op.gg/champions/kogmaw,13,https://na.op.gg/champions/lulu,16,https://na.op.gg/champions/twistedfate
1662435842-1411,https://na.op.gg/leaderboards/champions?region=na,Servant of Saber,https://na.op.gg/summoners/na/Servant%20of%20Saber,Defeat,,,,,,,,,,,,,,,,,,,,,13,https://na.op.gg/champions/talon
1662434122-998,https://na.op.gg/leaderboards/champions?region=na,Rumahoy,https://na.op.gg/summoners/na/Rumahoy,Victory,,,15,https://na.op.gg/champions/kindred,15,https://na.op.gg/champions/twistedfate,15,https://na.op.gg/champions/twitch,13,https://na.op.gg/champions/yuumi,16,https://na.op.gg/champions/aatrox,15,https://na.op.gg/champions/lillia,14,https://na.op.gg/champions/sylas,13,https://na.op.gg/champions/veigar,13,https://na.op.gg/champions/senna,15,https://na.op.gg/champions/malphite
1662435422-1291,https://na.op.gg/leaderboards/champions?region=na,RealVengeance,https://na.op.gg/summoners/na/RealVengeance,Defeat,,,,,,,,,,,,,,,,,,,,,12,https://na.op.gg/champions/taliyah
1662434545-1118,https://na.op.gg/leaderboards/champions?region=na,WindiaN,https://na.op.gg/summoners/na/WindiaN,Victory,15,https://na.op.gg/champions/renekton,,,16,https://na.op.gg/champions/diana,15,https://na.op.gg/champions/sivir,14,https://na.op.gg/champions/janna,16,https://na.op.gg/champions/aatrox,15,https://na.op.gg/champions/talon,15,https://na.op.gg/champions/azir,13,https://na.op.gg/champions/seraphine,12,https://na.op.gg/champions/senna,16,https://na.op.gg/champions/graves
1662435701-1364,https://na.op.gg/leaderboards/champions?region=na,IceCreamAssassin,https://na.op.gg/summoners/na/IceCreamAssassin,Defeat,16,https://na.op.gg/champions/akali,16,https://na.op.gg/champions/graves,15,https://na.op.gg/champions/vex,16,https://na.op.gg/champions/ezreal,14,https://na.op.gg/champions/ashe,14,https://na.op.gg/champions/shyvana,,,14,https://na.op.gg/champions/sylas,13,https://na.op.gg/champions/draven,12,https://na.op.gg/champions/zilean,15,https://na.op.gg/champions/talon
1662437539-1798,https://na.op.gg/leaderboards/champions?region=na,Dime,https://na.op.gg/summoners/na/Dime,Defeat,12,https://na.op.gg/champions/poppy,15,https://na.op.gg/champions/graves,15,https://na.op.gg/champions/akali,14,https://na.op.gg/champions/ashe,13,https://na.op.gg/champions/lulu,14,https://na.op.gg/champions/riven,,,13,https://na.op.gg/champions/viktor,12,https://na.op.gg/champions/ezreal,10,https://na.op.gg/champions/neeko,13,https://na.op.gg/champions/trundle
1662436831-1593,https://na.op.gg/leaderboards/champions?region=na,Goät,https://na.op.gg/summoners/na/Go%C3%A4t,Victory,,,,,,,,,,,,,,,,,,,,,14,https://na.op.gg/champions/evelynn
1662434122-997,https://na.op.gg/leaderboards/champions?region=na,Rumahoy,https://na.op.gg/summoners/na/Rumahoy,Victory,,,,,,,,,,,,,,,,,,,,,15,https://na.op.gg/champions/malphite
1662435701-1381,https://na.op.gg/leaderboards/champions?region=na,IceCreamAssassin,https://na.op.gg/summoners/na/IceCreamAssassin,Victory,,,,,,,,,,,,,,,,,,,,,14,https://na.op.gg/champions/khazix
1662436692-1561,https://na.op.gg/leaderboards/champions?region=na,Quinnable,https://na.op.gg/summoners/na/Quinnable,Victory,,,,,,,,,,,,,,,,,,,,,17,https://na.op.gg/champions/quinn
1662435701-1370,https://na.op.gg/leaderboards/champions?region=na,IceCreamAssassin,https://na.op.gg/summoners/na/IceCreamAssassin,Victory,13,https://na.op.gg/champions/ornn,,,12,https://na.op.gg/champions/missfortune,13,https://na.op.gg/champions/seraphine,11,https://na.op.gg/champions/senna,13,https://na.op.gg/champions/shen,12,https://na.op.gg/champions/evelynn,10,https://na.op.gg/champions/akshan,12,https://na.op.gg/champions/kaisa,11,https://na.op.gg/champions/janna,16,https://na.op.gg/champions/talon
